country,gm_GNP,income,happy
India,-1.0346000000000002,7,3
India,-1.0346000000000002,5,2
India,-1.0346000000000002,3,4
India,-1.0346000000000002,5,4
India,-1.0346000000000002,0,4
India,-1.0346000000000002,1,4
India,-1.0346000000000002,3,1
India,-1.0346000000000002,2,2
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,4,1
India,-1.0346000000000002,3,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,3,2
India,-1.0346000000000002,5,4
India,-1.0346000000000002,5,1
India,-1.0346000000000002,0,3
India,-1.0346000000000002,7,3
India,-1.0346000000000002,6,2
India,-1.0346000000000002,4,3
India,-1.0346000000000002,0,4
India,-1.0346000000000002,7,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,7,2
India,-1.0346000000000002,6,4
India,-1.0346000000000002,6,2
India,-1.0346000000000002,4,4
India,-1.0346000000000002,5,4
India,-1.0346000000000002,2,4
India,-1.0346000000000002,5,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,8,3
India,-1.0346000000000002,4,3
India,-1.0346000000000002,4,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,1,4
India,-1.0346000000000002,7,4
India,-1.0346000000000002,0,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,4,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,4,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,8,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,7,3
India,-1.0346000000000002,1,1
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,7,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,2,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,3,2
India,-1.0346000000000002,6,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,5,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,6,4
India,-1.0346000000000002,6,4
India,-1.0346000000000002,6,1
India,-1.0346000000000002,3,4
India,-1.0346000000000002,4,2
India,-1.0346000000000002,6,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,4,4
India,-1.0346000000000002,4,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,6,4
India,-1.0346000000000002,6,1
India,-1.0346000000000002,6,3
India,-1.0346000000000002,6,2
India,-1.0346000000000002,8,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,4,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,4
India,-1.0346000000000002,0,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,7,4
India,-1.0346000000000002,5,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,6,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,3,3
India,-1.0346000000000002,6,2
India,-1.0346000000000002,4,2
India,-1.0346000000000002,6,2
India,-1.0346000000000002,0,4
India,-1.0346000000000002,8,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,7,3
India,-1.0346000000000002,5,4
India,-1.0346000000000002,6,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,3,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,9,1
India,-1.0346000000000002,1,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,2,4
India,-1.0346000000000002,4,3
India,-1.0346000000000002,3,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,1,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,2
India,-1.0346000000000002,3,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,0,4
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,0,4
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,4,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,2,1
India,-1.0346000000000002,0,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,1
India,-1.0346000000000002,5,4
India,-1.0346000000000002,3,2
India,-1.0346000000000002,1,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,3,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,1
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,1,4
India,-1.0346000000000002,4,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,4,3
India,-1.0346000000000002,2,2
India,-1.0346000000000002,5,4
India,-1.0346000000000002,2,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,1
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,5,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,2
India,-1.0346000000000002,3,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,7,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,9,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,2,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,5,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,3,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,6,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,0,1
India,-1.0346000000000002,4,3
India,-1.0346000000000002,7,4
India,-1.0346000000000002,2,2
India,-1.0346000000000002,5,3
India,-1.0346000000000002,4,2
India,-1.0346000000000002,6,4
India,-1.0346000000000002,7,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,0,2
India,-1.0346000000000002,2,4
India,-1.0346000000000002,7,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,3,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,8,3
India,-1.0346000000000002,6,3
India,-1.0346000000000002,5,4
India,-1.0346000000000002,0,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,1,4
India,-1.0346000000000002,0,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,2,2
India,-1.0346000000000002,1,4
India,-1.0346000000000002,2,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,0,2
India,-1.0346000000000002,0,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,6,2
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,1,2
India,-1.0346000000000002,3,2
India,-1.0346000000000002,1,2
India,-1.0346000000000002,3,2
India,-1.0346000000000002,1,3
India,-1.0346000000000002,3,2
India,-1.0346000000000002,6,3
India,-1.0346000000000002,7,2
India,-1.0346000000000002,7,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,0,3
India,-1.0346000000000002,1,3
India,-1.0346000000000002,0,4
India,-1.0346000000000002,0,3
India,-1.0346000000000002,0,4
India,-1.0346000000000002,5,3
India,-1.0346000000000002,1,2
India,-1.0346000000000002,2,3
India,-1.0346000000000002,4,3
India,-1.0346000000000002,3,3
India,-1.0346000000000002,4,4
India,-1.0346000000000002,2,2
India,-1.0346000000000002,6,2
India,-1.0346000000000002,3,4
India,-1.0346000000000002,3,4
India,-1.0346000000000002,2,3
India,-1.0346000000000002,2,3
India,-1.0346000000000002,4,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,4,4
India,-1.0346000000000002,3,3
India,-1.0346000000000002,2,4
India,-1.0346000000000002,2,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,3,4
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,6,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,3,4
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,8,4
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,9,3
Czech-Slov,-0.7556,8,2
Czech-Slov,-0.7556,7,2
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,2,2
Czech-Slov,-0.7556,4,4
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,5,1
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,7,1
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,1
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,2,4
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,4,4
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,1,1
Czech-Slov,-0.7556,3,4
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,1,2
Czech-Slov,-0.7556,2,2
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,3,4
Czech-Slov,-0.7556,9,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,1,1
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,2,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,9,3
Czech-Slov,-0.7556,6,2
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,6,2
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,9,2
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,6,4
Czech-Slov,-0.7556,6,2
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,1,2
Czech-Slov,-0.7556,5,1
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,8,2
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,2,2
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,7,2
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,0,3
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,1,2
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,5,1
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,2,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,6,4
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,2,2
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,2,1
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,5,2
Czech-Slov,-0.7556,7,2
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,1,3
Czech-Slov,-0.7556,1,2
Czech-Slov,-0.7556,7,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,9,3
Czech-Slov,-0.7556,3,2
Czech-Slov,-0.7556,4,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,3,3
Czech-Slov,-0.7556,6,3
Czech-Slov,-0.7556,5,3
Czech-Slov,-0.7556,8,3
Czech-Slov,-0.7556,4,2
Czech-Slov,-0.7556,5,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,4
Bulgaria,-0.8446000000000001,6,2
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,1,2
Bulgaria,-0.8446000000000001,5,2
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,4,4
Bulgaria,-0.8446000000000001,5,4
Bulgaria,-0.8446000000000001,6,4
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,2,4
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,1,2
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,1,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,2,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,2,4
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,7,4
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,2,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,6,1
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,7,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,3,3
Bulgaria,-0.8446000000000001,4,4
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,0,2
Bulgaria,-0.8446000000000001,4,1
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,6,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,3,3
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,3,3
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,5,4
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,6,4
Bulgaria,-0.8446000000000001,2,1
Bulgaria,-0.8446000000000001,2,3
Bulgaria,-0.8446000000000001,5,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,4,1
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,3,1
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,2,3
Bulgaria,-0.8446000000000001,1,2
Bulgaria,-0.8446000000000001,7,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,0,1
Bulgaria,-0.8446000000000001,3,3
Bulgaria,-0.8446000000000001,1,2
Bulgaria,-0.8446000000000001,5,2
Bulgaria,-0.8446000000000001,0,2
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,0,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,5,2
Bulgaria,-0.8446000000000001,2,1
Bulgaria,-0.8446000000000001,4,1
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,3,1
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,7,3
Bulgaria,-0.8446000000000001,3,2
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,1,3
Bulgaria,-0.8446000000000001,0,1
Bulgaria,-0.8446000000000001,0,3
Bulgaria,-0.8446000000000001,5,3
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,6,3
Bulgaria,-0.8446000000000001,2,2
Bulgaria,-0.8446000000000001,4,4
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,5,1
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,8,4
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,3,1
Bulgaria,-0.8446000000000001,5,2
Bulgaria,-0.8446000000000001,4,3
Bulgaria,-0.8446000000000001,4,2
Bulgaria,-0.8446000000000001,0,2
Bulgaria,-0.8446000000000001,6,2
Bulgaria,-0.8446000000000001,3,1
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,5,4
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,7,3
Romania,-0.9056000000000001,6,4
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,1,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,7,2
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,4,4
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,2,1
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,1,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,0,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,0,1
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,0,1
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,7,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,7,3
Romania,-0.9056000000000001,4,4
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,2,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,6,4
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,4,4
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,7,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,5,2
Romania,-0.9056000000000001,5,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,6,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,0,2
Romania,-0.9056000000000001,2,4
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,0,3
Romania,-0.9056000000000001,9,3
Romania,-0.9056000000000001,1,1
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,1,3
Romania,-0.9056000000000001,5,2
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,5,4
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,1,1
Romania,-0.9056000000000001,5,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,5,2
Romania,-0.9056000000000001,4,4
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,5,4
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,1,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,2
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,1,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,1,1
Romania,-0.9056000000000001,1,2
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,6,4
Romania,-0.9056000000000001,5,1
Romania,-0.9056000000000001,8,2
Romania,-0.9056000000000001,7,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,0,3
Romania,-0.9056000000000001,6,3
Romania,-0.9056000000000001,2,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,5,1
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,3,3
Romania,-0.9056000000000001,3,2
Romania,-0.9056000000000001,4,4
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,5,3
Romania,-0.9056000000000001,2,3
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,8,2
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,2,2
Romania,-0.9056000000000001,2,3
Romania,-0.9056000000000001,4,3
Romania,-0.9056000000000001,0,2
Romania,-0.9056000000000001,2,4
Romania,-0.9056000000000001,2,3
Romania,-0.9056000000000001,1,3
Romania,-0.9056000000000001,2,2
China,-1.0326000000000002,5,2
China,-1.0326000000000002,6,4
China,-1.0326000000000002,5,3
China,-1.0326000000000002,3,4
China,-1.0326000000000002,2,2
China,-1.0326000000000002,2,3
China,-1.0326000000000002,5,4
China,-1.0326000000000002,2,3
China,-1.0326000000000002,1,4
China,-1.0326000000000002,9,3
China,-1.0326000000000002,1,4
China,-1.0326000000000002,2,3
China,-1.0326000000000002,3,3
China,-1.0326000000000002,2,4
China,-1.0326000000000002,2,3
China,-1.0326000000000002,0,2
China,-1.0326000000000002,2,3
China,-1.0326000000000002,2,3
China,-1.0326000000000002,1,3
China,-1.0326000000000002,2,4
China,-1.0326000000000002,2,2
China,-1.0326000000000002,2,3
China,-1.0326000000000002,2,3
China,-1.0326000000000002,0,1
China,-1.0326000000000002,2,4
China,-1.0326000000000002,4,2
China,-1.0326000000000002,4,1
China,-1.0326000000000002,1,3
China,-1.0326000000000002,1,4
China,-1.0326000000000002,2,4
China,-1.0326000000000002,1,2
China,-1.0326000000000002,0,2
China,-1.0326000000000002,0,2
China,-1.0326000000000002,4,2
China,-1.0326000000000002,9,2
China,-1.0326000000000002,2,2
China,-1.0326000000000002,4,4
China,-1.0326000000000002,2,3
China,-1.0326000000000002,4,3
China,-1.0326000000000002,5,3
China,-1.0326000000000002,3,3
China,-1.0326000000000002,8,2
China,-1.0326000000000002,5,3
China,-1.0326000000000002,5,2
